student_id,age,gender,region,school_type,socio_economic,parent_education,parent_income,enrollment_date,graduation_year,school_rank,previous_gpa,attendance_rate,study_hours_per_week,num_extracurriculars,internet_access,math_score,physics_score,chemistry_score,biology_score,literature_score,english_score,math_level,physics_level,literature_level,english_level,communication,teamwork,leadership,problem_solving,preferred_option,satisfaction
S100987,17,F,Bizerte,Public,Low,Secondary,13155.0,2022-05-10,2024,231,13.87,1.0,0.62,1,Home+Mobile,8.77,7.28,18.33,15.01,11.21,11.74,D,D,C,C,4.65,4.28,6.03,6.13,Engineering,2.0
S100044,17,F,Sfax,Public,Medium,Bachelor,18670.0,2022-04-26,2025,344,13.59,0.953,2.58,2,None,11.66,15.62,14.78,9.39,11.07,11.51,C,B,C,C,7.92,6.28,5.84,9.07,Arts,3.0
S101952,18,Other,Kairouan,Public,Low,Secondary,33242.0,2022-11-14,2024,224,12.16,0.891,3.38,1,Home+Mobile,10.41,13.76,14.85,8.15,6.15,,C,B,D,C,4.85,8.41,4.99,6.97,IT,2.0
S100710,19,F,Monastir,International,Medium,Master,5334.0,2022-08-22,2023,213,13.32,1.0,0.12,1,Home+Mobile,12.85,8.85,16.04,10.26,13.43,9.67,C,D,B,D,,2.6,5.0,4.79,Letters,3.0
S100373,18,M,Sfax,Public,Medium,Secondary,28747.0,2022-02-12,2024,355,15.62,1.0,7.21,0,Home+Mobile,17.72,4.59,,13.24,14.86,14.92,A,D,B,B,3.75,,2.87,4.19,Arts,3.0
S100678,20,M,Kairouan,Vocational,Low,Primary,26459.0,2021-09-09,2024,257,12.2,0.785,5.53,3,Home+Mobile,18.41,8.37,13.37,17.79,16.84,13.32,A,D,A,B,5.12,4.58,6.49,4.71,Letters,2.0
S100566,17,M,Gabes,Public,Medium,Master,42276.0,2022-01-07,2026,233,10.41,0.877,0.75,2,Home+Mobile,13.29,12.69,10.66,15.22,10.94,14.66,B,C,C,B,4.29,7.46,3.25,9.14,Engineering,3.0
S101672,19,F,Nabeul,Public,Low,None,25411.0,2022-02-17,2024,494,9.73,0.972,4.29,5,Home+Mobile,11.94,19.35,13.51,13.7,12.42,11.64,C,A,C,C,5.73,5.96,4.12,5.16,Science,3.0
S101821,16,M,Tozeur,Public,Low,Bachelor,13655.0,2022-09-09,2024,265,14.43,0.848,2.53,0,Home+Mobile,8.45,13.13,4.8,6.45,17.63,15.99,D,B,A,B,7.71,,6.5,7.0,Letters,2.0
S100847,21,M,Sfax,Public,High,Secondary,33816.0,2022-07-08,2025,148,9.09,0.844,3.6,4,Home+Mobile,15.51,8.72,,4.81,5.57,13.73,B,D,D,B,5.04,7.04,6.25,8.6,Letters,2.0
S100460,16,Other,Nabeul,Public,High,None,22941.0,2022-09-08,2023,474,13.03,0.899,1.3,2,Mobile only,13.66,9.7,17.18,,11.94,13.36,B,D,C,B,6.27,9.46,4.46,4.25,Arts,3.0
S101437,18,F,Tozeur,Vocational,Low,None,11888.0,2022-02-17,2024,49,16.94,0.878,16.5,1,Home+Mobile,10.61,11.5,8.79,12.81,10.27,6.89,C,C,C,D,5.04,5.48,4.87,4.96,Letters,2.0
S101155,19,F,Gabes,Public,Medium,Bachelor,19742.0,2022-08-31,2026,328,10.51,1.0,14.59,0,Mobile only,13.88,14.11,5.48,8.37,7.77,8.58,B,B,D,D,4.45,4.88,3.89,5.38,Arts,3.0
S100039,17,M,Bizerte,Public,Medium,Primary,32524.0,2023-04-19,2024,407,11.68,0.924,0.24,2,Home+Mobile,10.92,16.22,9.68,11.05,11.2,13.04,C,A,C,B,3.06,5.82,4.11,3.36,Letters,2.0
S100434,16,Other,Sousse,Vocational,Low,Secondary,28699.0,2022-11-10,2023,376,11.03,0.843,2.21,1,Home+Mobile,13.59,12.16,19.82,11.19,14.08,,B,C,B,D,6.25,,6.26,6.25,Engineering,2.0
S100973,17,F,Bizerte,Public,High,Primary,25007.0,2021-09-15,2025,328,13.91,0.913,2.47,0,None,16.7,10.72,,,16.39,8.97,A,C,A,D,7.65,4.22,4.91,2.22,Letters,2.0
S101239,16,F,Tozeur,Private,Medium,Primary,26453.0,2021-10-23,2025,353,14.36,0.832,2.0,3,Home+Mobile,13.76,13.45,7.08,14.47,8.49,,B,B,D,D,6.1,7.72,5.52,2.76,Science,1.0
S101007,19,M,Gabes,Public,Medium,Master,31556.0,2021-12-28,2024,59,13.46,0.858,7.92,1,Home+Mobile,11.52,5.76,10.96,18.3,10.94,7.25,C,D,C,D,,4.55,5.28,8.02,Science,3.0
S101579,18,F,Kairouan,Public,Low,Secondary,29960.0,2022-03-02,2025,90,14.15,0.822,0.06,0,Home+Mobile,14.06,12.74,19.06,14.34,14.18,12.83,B,C,B,C,4.33,3.92,3.48,5.88,Engineering,2.0
S101590,18,F, GABES,Public,Low,"unknown
",15886.0,2022-02-03,2024,212,12.75,1.0,0.27,0,Mobile only,20.0,N/A,9.29,4.93,12.26,6.42,A,A,C,D,3.38,,0.26,4.98,Science,4.0
S101786,18,F,Kairouan,Public,Low,Primary,1000.0,2022-01-22,2023,490,10.65,0.952,9.89,1,Home+Mobile,11.7,9.9,14.05,7.69,8.28,9.3,C,D,D,D,4.12,7.19,5.28,6.52,Science,2.0
S101498,17,M,Bizerte,Public,Medium,Primary,1000.0,2022-01-10,2023,193,12.46,0.865,0.45,1,Home+Mobile,8.81,15.98,5.27,12.71,7.71,9.03,D,B,D,D,4.84,5.54,6.94,4.01,Engineering,2.0
S100456,15,M,Sousse,Private,Medium,Bachelor,1000.0,2021-09-12,2024,342,18.64,0.841,3.24,2,Home+Mobile,10.46,10.42,6.42,9.6,10.62,13.28,C,C,C,B,5.8,6.73,8.54,7.67,Letters,2.0
S101835,18,M,Gafsa,Public,Medium,Secondary,11648.0,2022-04-07,2024,425,8.96,0.865,1.22,2,Home+Mobile,14.11,14.52,8.78,6.3,12.44,5.22,B,B,C,D,2.35,6.55,4.41,3.76,Engineering,2.0
S100260,18,F,Sfax,Public,Medium,Secondary,31115.0,2022-01-08,2024,350,13.2,0.97,5.81,0,Mobile only,14.17,10.71,16.2,15.23,11.62,11.62,B,C,C,C,4.86,6.48,10.0,6.34,Engineering,2.0
S101840,17,F,Kairouan,Public,Medium,Primary,6668.0,2021-11-28,2025,299,14.14,0.915,4.39,1,Home+Mobile,17.23,11.73,5.5,11.78,11.34,10.18,A,C,C,C,7.27,5.48,5.65,6.1,IT,3.0
S100035,19,M,Sfax,Public,Low,Primary,41843.0,2021-11-22,2025,165,11.08,0.925,1.07,0,Home+Mobile,14.78,9.61,12.98,11.82,12.62,12.19,B,D,C,C,6.99,4.59,4.9,2.76,IT,2.0
S100827,17,M,Bizerte,Public,Low,Primary,25400.0,2021-11-08,2024,182,10.74,0.945,22.37,1,Mobile only,20.0,18.11,7.37,7.27,12.7,17.3,A,A,C,A,4.11,7.0,5.87,6.26,Engineering,2.0
S100309,17,M,Tunis,Public,Medium,Primary,14976.0,2022-02-10,2026,130,10.22,0.822,1.02,1,School only,9.22,3.85,7.47,8.92,15.67,13.5,D,D,B,B,7.5,,4.91,4.48,Letters,2.0
S100276,19,F,Gafsa,International,Medium,Secondary,13308.0,2022-07-09,2026,384,"10,77",0.944,2.6,0,Home+Mobile,13.63,10.92,15.11,3.11,14.71,12.77,B,C,B,C,2.5,5.28,4.75,7.18,Economics,2.0
S100636,18,Other,Sfax,Public,High,Primary,30469.0,2021-11-23,2025,66,9.05,0.916,0.89,1,Home+Mobile,17.72,11.73,15.7,7.48,12.82,10.84,A,C,C,C,6.35,3.61,6.58,4.69,Engineering,2.0
S100654,17,F,Sfax,Public,Low,Primary,12537.0,2022-02-08,2024,121,10.77,0.832,11.22,3,School only,14.17,12.43,11.18,7.11,15.49,13.85,B,C,B,B,3.23,8.32,4.83,10.0,Science,2.0
S100622,17,M,Gabes,Public,Medium,Secondary,16984.0,2021-09-27,2024,335,17.08,0.902,5.54,0,Home+Mobile,12.93,14.55,5.91,,10.63,8.97,C,B,C,D,7.71,3.39,6.51,5.59,Economics,3.0
S101859,18,F,Tozeur,Private,Medium,Primary,30282.0,2022-02-24,2024,414,12.68,0.902,2.29,1,Home+Mobile,13.97,9.9,15.11,18.48,11.19,12.85,B,D,C,C,8.05,5.22,5.71,7.3,Economics,3.0
S100844,16,F,Tunis,Private,Low,Secondary,9326.0,2021-11-15,2023,353,14.93,0.853,7.58,1,None,10.88,17.32,14.68,13.41,11.61,14.68,C,A,C,B,3.79,5.72,6.42,6.58,Letters,2.0
S100393,19,M,Tunis,International,High,Bachelor,37107.0,2022-02-28,2023,221,11.68,0.856,0.7,0,Mobile only,10.78,18.18,12.91,5.91,11.68,9.42,C,A,C,D,4.95,3.71,5.78,4.08,Arts,2.0
S101769,17,M,Monastir,Public,Medium,Primary,12956.0,2022-07-20,2025,341,10.07,0.887,2.28,1,Home+Mobile,13.07,11.14,10.43,15.45,20.0,15.29,B,C,A,B,6.03,4.85,5.64,4.67,Engineering,3.0
S100107,19,F,Nabeul,Private,Medium,None,1000.0,2022-05-02,2025,177,13.58,0.921,5.62,2,None,10.76,10.74,14.65,17.51,14.04,11.68,C,C,B,C,5.17,10.0,4.05,4.97,Letters,3.0
S100349,18,M,Bizerte,Public,Medium,Secondary,22015.0,2021-10-02,2025,473,11.76,0.817,2.96,0,Home+Mobile,14.96,14.47,11.72,5.85,10.42,,B,B,C,D,7.49,4.32,5.46,6.4,Engineering,2.0
S100524,19,F,Bizerte,Public,High,Secondary,21122.0,2023-04-21,2025,239,15.91,1.0,4.56,4,Home+Mobile,15.75,14.72,10.85,,16.02,10.82,B,B,A,C,6.42,8.1,5.69,5.75,Engineering,3.0
S100784,16,F,Nabeul,Private,Medium,Secondary,39610.0,2021-12-31,2026,84,11.77,0.932,6.95,4,Home+Mobile,6.73,11.24,11.32,8.89,7.59,7.55,D,C,D,D,7.87,,1.48,3.51,IT,3.0
S100047,18,F,Nabeul,Publc,Low,PhD,36178.0,2021-12-28,2024,184,13.71,0.96,3.75,0,Home+Mobile,16.22,14.73,8.92,,9.88,7.01,A,B,D,D,5.82,6.5,7.2,4.96,Engineering,
S100203,19,M,Gafsa,Public,Low,Primary,39704.0,2021-10-06,2023,185,14.66,0.858,1.96,1,Home+Mobile,14.28,7.59,13.61,17.84,8.97,8.01,B,D,D,D,,9.5,6.93,7.56,Science,2.0
S100738,17,Other,Tozeur,Public,Low,Secondary,14409.0,2023-01-28,2024,366,11.11,0.827,0.61,1,Home+Mobile,19.03,10.99,10.17,9.54,11.84,14.04,A,C,C,B,5.43,3.49,5.66,4.55,Letters,3.0
S101655,20,M,Monastir,Public,Medium,Secondary,-5000.0,2022-03-31,2026,420,10.67,-0.2,0.46,2,Home+Mobile,17.61,14.09,19.49,11.35,8.4,12.46,A,B,D,C,7.59,9.28,5.62,7.28,Engineering,2.0
S100021,16,F,Gafsa,Public,Low,Primary,16357.0,2022-04-10,2024,95,13.32,0.872,0.75,2,Mobile only,18.6,11.41,14.93,8.96,12.74,15.18,A,C,C,B,4.4,5.19,6.74,7.32,Science,2.0
S100402,18,M,Tunis,Public,Low,Master,13382.0,2022-06-04,2025,104,11.88,0.883,0.14,0,Home+Mobile,5.2,12.7,6.27,12.6,12.32,13.95,D,C,C,B,6.28,6.93,10.0,7.03,Letters,3.0
S101107,19,M,Nabeul,Public,Medium,Secondary,33478.0,2022-06-29,2025,278,10.75,0.956,6.06,0,Home+Mobile,9.18,16.54,11.41,13.67,11.49,5.58,D,A,C,D,6.68,8.07,8.77,7.63,Economics,3.0
S101154,18,M,Kairouan,Private,Medium,Secondary,20078.0,2021-10-09,2023,244,13.69,0.874,6.72,1,Home+Mobile,13.18,10.64,7.73,,14.42,6.53,B,C,B,D,7.89,8.26,5.9,5.38,Arts,2.0
S101439,18,F,Gabes,Private,Medium,Primary,12122.0,2022-08-15,2024,273,17.21,0.852,2.66,1,Home+Mobile,14.11,9.15,13.16,8.81,13.02,15.5,B,D,B,B,5.03,5.7,5.72,6.55,Letters,1.0
S100302,18,F,Nabeul,Public,Medium,Primary,15356.0,2021-09-13,2024,5,11.56,0.983,2.75,2,Home+Mobile,13.29,2.94,13.01,12.07,11.63,8.26,B,D,C,D,7.54,5.31,2.72,8.24,Science,2.0
S100989,19,F,Tunis,Public,Medium,Secondary,24488.0,2022-04-28,2025,59,10.46,0.882,8.39,0,Mobile only,11.07,7.69,14.1,8.83,14.8,11.37,C,D,B,C,3.56,6.86,6.47,1.81,Letters,3.0
S101865,20,M,Tunis,Private,Medium,Secondary,4323.0,2021-10-27,2023,272,11.39,0.907,3.61,5,Home+Mobile,9.32,11.66,7.89,14.04,14.02,6.57,D,C,B,D,3.82,6.48,7.69,3.96,Letters,3.0
S100741,17,M,Kairouan,Public,Medium,Secondary,27600.0,2022-01-19,2023,214,12.67,0.789,0.99,0,Home+Mobile,14.91,16.0,5.56,7.78,13.74,,B,B,B,A,6.45,5.39,7.03,7.65,Engineering,3.0
S101721,16,F,Tozeur,Public,Low,Bachelor,18514.0,2021-10-23,2025,55,14.13,0.894,2.92,1,Mobile only,10.72,11.32,,18.27,15.38,10.1,C,C,B,C,5.59,6.21,9.27,10.0,Letters,2.0
S101310,16,F,Kairouan,Public,Low,Bachelor,16508.0,2021-12-22,2024,116,11.21,0.828,12.26,5,Home+Mobile,9.68,11.86,13.72,6.4,11.68,10.7,D,C,C,C,3.64,7.2,5.14,10.0,Letters,3.0
S101147,18,F,Kairouan,Vocational,Medium,PhD,20451.0,2022-01-17,2023,38,10.06,0.959,4.26,1,School only,13.61,4.56,13.28,11.48,11.73,9.38,B,D,C,D,7.09,6.72,2.39,7.36,IT,2.0
S100033,20,Other,Kairouan,Public,Low,Master,23173.0,2021-11-18,2025,274,10.47,0.824,3.44,2,Mobile only,14.76,20.0,,15.08,12.46,8.35,B,A,C,D,5.37,6.03,3.46,8.99,Engineering,3.0
S100787,17,M,Monastir,Public,Medium,Bachelor,12739.0,2022-03-04,2023,253,14.34,0.916,1.53,0,Home+Mobile,18.78,9.77,17.74,16.97,8.17,11.67,A,D,D,C,,7.68,4.13,3.72,Economics,2.0
S101540,18,M,Bizerte,Public,Medium,Secondary,23837.0,2022-01-21,2023,205,13.22,0.985,0.6,0,Home+Mobile,11.93,20.0,7.03,14.67,12.06,10.55,C,A,C,C,4.32,7.78,5.61,6.89,Engineering,2.0
S100923,19,M,Monastir,Public,Medium,Bachelor,12711.0,2021-10-16,2026,330,13.73,0.829,1.07,2,Home+Mobile,7.57,6.2,9.97,,12.61,18.27,D,D,C,A,,8.64,3.69,3.61,Arts,2.0
S101043,18,M,Sousse,International,Medium,Secondary,17940.0,2021-10-21,2025,110,13.07,0.998,2.9,1,Home+Mobile,8.19,10.96,11.22,11.25,9.62,14.06,D,C,D,B,7.44,4.87,5.87,5.96,Letters,
S101949,17,M,Sousse,Public,High,Primary,5431.0,2023-07-15,2024,11,10.29,0.871,0.04,0,Home+Mobile,8.36,16.85,14.46,14.07,6.48,5.0,D,A,D,D,5.82,3.41,5.94,4.97,Letters,2.0
S101243,19,F,Gafsa,Public,Low,Bachelor,30747.0,2024-01-27,2023,213,14.83,0.881,3.82,2,None,8.99,16.4,9.08,9.53,17.01,10.4,D,A,A,C,,7.72,5.67,4.24,Letters,3.0
S101915,18,M,Bizerte,Public,Low,Secondary,8914.0,2021-09-06,2025,155,14.91,0.85,3.6,1,School only,10.19,11.76,14.39,10.2,13.84,4.61,C,C,B,D,9.09,4.11,7.13,4.58,Arts,2.0
S100579,17,F,Bizerte,Vocational,Medium,Bachelor,44194.0,2022-05-17,2024,406,9.6,0.844,0.5,0,Mobile only,13.33,11.6,14.73,2.52,17.18,15.26,B,C,A,B,,9.6,2.6,3.88,Science,2.0
S100481,18,F,Tunis,Private,Medium,Secondary,48544.0,2021-10-13,2025,475,12.31,1.0,0.21,2,Mobile only,11.68,11.94,14.62,19.14,11.11,8.92,C,C,C,D,7.94,5.81,4.79,4.81,Engineering,3.0
S100931,19,F,Nabeul,Public,High,Bachelor,45290.0,2021-11-20,2026,416,12.55,0.873,11.77,0,Home+Mobile,7.65,8.85,7.75,11.92,12.12,15.45,D,D,C,B,5.7,6.92,4.24,8.08,Arts,3.0
S100356,15,F,Gafsa,Private,High,Primary,24941.0,2022-08-05,2026,424,12.69,0.909,2.87,2,School only,15.01,13.59,10.19,7.97,9.43,8.67,B,B,D,D,,8.8,5.44,6.46,Engineering,3.0
S101685,19,F,Monastir,Public,Medium,Secondary,19571.0,2022-10-25,2026,40,14.38,0.839,1.68,1,None,10.1,14.72,6.95,18.1,13.99,11.67,C,B,B,C,4.68,4.98,6.16,8.72,Letters,3.0
S101248,20,F,Bizerte,Public,Medium,Master,40156.0,2021-09-08,2024,37,11.2,0.98,2.03,0,Mobile only,12.03,15.22,16.06,9.26,6.9,10.53,C,B,D,C,8.68,10.0,5.25,6.11,Health,2.0
S100759,19,M,Sfax,Public,Low,Bachelor,38039.0,2021-11-25,2025,473,"12,53",0.893,2.37,1,Mobile only,16.67,13.55,11.87,11.26,17.51,8.84,A,B,A,D,4.81,,4.4,4.14,Science,3.0
S100092,19,M,Tozeur,Public,High,Secondary,22423.0,2022-02-01,2023,228,12.24,0.856,6.57,0,Mobile only,16.65,7.2,9.19,18.14,13.37,,A,D,B,C,5.9,7.45,2.22,6.43,Arts,2.0
S101175,18,M,Monastir,Public,Medium,Primary,40841.0,2022-12-15,2024,290,10.36,0.829,0.12,0,Home+Mobile,12.28,15.61,15.44,12.8,11.23,4.18,C,B,C,D,9.26,5.71,3.37,4.36,Engineering,2.0
S101415,20,F,Bizerte,Public,Medium,Bachelor,23335.0,2022-02-16,2023,78,7.13,0.869,5.04,2,Home+Mobile,18.94,14.55,,,13.32,6.89,A,B,B,D,3.37,5.4,5.18,5.71,Engineering,2.0
S101341,17,F,Bizerte,Vocational,Medium,None,33225.0,2022-06-02,2025,374,14.72,0.939,3.76,4,Home+Mobile,19.44,17.42,10.81,11.42,7.2,13.35,A,A,D,B,7.54,7.88,7.05,3.2,Science,2.0
S101472,19,F,Gafsa,Public,High,Primary,19001.0,2022-07-25,2024,221,13.47,0.992,3.53,2,Mobile only,18.4,13.82,10.47,10.2,14.8,12.07,A,B,B,C,5.8,6.57,10.0,5.47,Science,4.0
S100803,18,Other,Monastir,Private,Medium,None,27108.0,2022-02-18,2023,132,11.07,0.98,2.79,0,Home+Mobile,10.16,16.34,11.79,7.21,11.82,,C,A,C,B,5.12,4.23,3.85,6.3,Letters,3.0
S100745,19,F,Sousse,Public,Medium,Bachelor,33074.0,2021-12-30,2023,133,14.9,0.858,4.65,1,Home+Mobile,12.65,4.94,15.22,8.28,14.58,10.71,C,D,B,C,8.24,4.33,5.5,6.06,Letters,2.0
S101546,19,M,Tozeur,Public,Medium,Master,20676.0,2022-05-24,2026,327,10.32,1.0,1.75,1,Home+Mobile,9.51,11.44,14.28,5.7,9.68,8.06,D,C,D,D,6.28,4.9,4.58,8.81,Health,3.0
S100279,19,M,Tozeur,Public,Low,Secondary,24366.0,2022-10-29,2024,375,11.5,0.933,0.87,1,Home+Mobile,12.47,14.68,8.56,13.91,10.6,9.23,C,B,C,D,10.0,5.22,3.72,7.76,Engineering,3.0
S101607,19,M,Gabes,Public,High,Bachelor,23929.0,2021-10-02,2024,205,14.17,0.93,1.07,0,Mobile only,9.08,5.75,9.58,,16.33,7.89,D,D,A,D,5.98,6.56,7.66,7.06,Letters,2.0
S100764,15,M,Bizerte,Vocational,Low,Master,20791.0,2023-05-29,2025,99,15.18,0.974,0.27,0,Home+Mobile,13.49,12.55,5.82,8.17,14.21,,B,C,B,A,,4.61,5.56,6.13,Engineering,3.0
S100604,16,M,Gabes,Public,Medium,Primary,26307.0,2021-10-02,2023,33,17.44,0.851,2.77,1,Home+Mobile,13.62,13.14,6.33,12.5,12.7,18.03,B,B,C,A,9.03,,2.95,5.03,Science,3.0
S101571,16,F,Kairouan,Public,Medium,Secondary,6590.0,2022-01-18,2023,56,17.32,0.947,1.72,0,Home+Mobile,18.87,9.43,11.5,13.11,6.24,14.42,A,D,D,B,2.42,4.01,6.51,4.94,Letters,2.0
S101373,17,F,Bizerte,Vocational,High,Master,8861.0,2021-09-04,2023,202,11.4,0.889,4.39,2,School only,15.37,7.55,10.01,12.38,7.22,12.5,B,D,D,C,8.42,2.9,6.17,5.01,IT,
S101951,17,F,Sfax,Public,Low,Bachelor,22677.0,2022-04-04,2025,308,13.75,0.939,3.54,3,Home+Mobile,11.4,13.21,,,9.93,15.69,C,B,D,B,7.24,7.73,2.78,4.25,Letters,2.0
S101398,18,M,Bizerte,Public,Low,Primary,37223.0,2022-01-08,2023,434,13.2,0.739,0.24,2,None,17.88,14.82,12.56,17.95,7.54,10.73,A,B,D,C,9.37,5.7,5.14,5.87,Science,2.0
S100400,16,M,Gabes,International,Medium,Bachelor,20746.0,2022-08-21,2024,96,12.94,0.951,18.46,0,Home+Mobile,20.0,19.79,6.12,15.82,9.33,18.7,A,A,D,A,7.32,7.77,4.19,5.22,Science,3.0
S101728,19,M,Sousse,Public,Low,Bachelor,1000.0,2023-03-09,2024,427,11.36,0.881,0.92,2,Home+Mobil,15.98,13.02,4.8,,18.6,9.52,B,B,A,D,6.18,9.61,6.17,4.68,Engineering,3.0
S100257,18,M,Nabeul,Public,Medium,Primary,22862.0,2021-12-23,2023,326,11.31,0.822,0.2,0,Home+Mobile,12.84,13.36,10.67,11.54,7.81,10.53,C,B,D,C,2.81,6.64,6.66,6.93,Engineering,2.0
S100944,17,F,Sfax,Private,Medium,Master,8120.0,2022-03-07,2025,50,10.99,0.844,4.9,2,None,11.32,9.94,11.09,7.35,8.76,,C,D,D,D,6.39,3.8,5.53,7.4,Science,3.0
S101875,18,M,Sousse,International,Medium,Primary,35498.0,2021-09-26,2024,133,15.21,0.906,2.07,0,Home+Mobile,8.93,14.7,12.11,5.34,11.12,13.98,D,B,C,B,6.66,5.79,5.79,4.43,Letters,2.0
S101096,17,Other,Kairouan,Vocational,Low,Secondary,9500.0,2022-06-12,2024,247,11.61,0.911,1.43,1,Home+Mobile,11.69,6.02,12.24,7.43,4.63,14.4,C,D,D,B,7.09,5.24,7.08,9.96,Letters,3.0
S101219,17,F,Nabeul,Public,Medium,Secondary,20312.0,2022-01-08,2024,439,12.6,0.923,2.44,1,Home+Mobile,11.26,14.73,13.1,9.92,10.29,8.16,C,B,C,D,4.99,4.21,2.25,6.88,Economics,2.0
S101507,18,M,Gabes,Public,Low,Bachelor,5653.0,2021-10-23,2025,29,14.54,0.915,4.1,1,None,10.62,12.8,16.27,,13.23,,C,C,B,A,7.81,5.59,6.84,6.55,Arts,3.0
S101879,18,M,Gabes,Private,Medium,Secondary,28451.0,2021-09-24,2024,82,16.83,1.0,6.82,0,None,14.01,8.22,11.73,5.52,9.44,,B,D,D,A,3.58,4.74,7.33,9.26,Science,2.0
S101161,16,M,Kairouan,Public,Low,Bachelor,35893.0,2022-10-16,2025,342,8.17,0.812,6.76,2,Home+Mobile,15.81,8.83,12.28,11.06,12.22,5.09,B,D,C,D,9.75,8.0,8.03,2.88,Engineering,2.0
S100494,17,F,Bizerte,Public,Medium,Secondary,14457.0,2021-11-06,2024,217,16.47,0.855,1.46,1,School only,5.49,12.82,14.08,12.13,8.26,10.28,D,C,D,C,5.79,5.55,2.62,7.1,Science,2.0
S100772,16,F,Bizerte,Private,Medium,Secondary,1000.0,2022-06-10,2024,465,10.55,0.815,5.66,0,Home+Mobile,7.55,11.18,20.0,13.06,8.26,16.8,D,C,D,A,3.72,,10.0,5.12,Arts,3.0
S100550,18,M,Tunis,Vocational,Medium,Primary,17670.0,2021-10-01,2023,188,14.73,0.865,8.42,3,Home+Mobile,10.0,5.68,9.66,13.16,11.9,12.34,D,D,C,C,8.25,7.75,2.81,9.16,IT,2.0
S101486,17,M,Sousse,Public,High,Secondary,24972.0,2021-11-05,2025,280,6.37,0.816,2.74,1,Mobile only,9.72,11.27,18.68,6.19,13.46,,D,C,B,D,4.76,6.24,6.7,8.37,Arts,2.0
S100201,16,M,Bizerte,Public,Medium,Secondary,21608.0,2022-01-01,2025,271,7.49,0.893,1.71,2,Home+Mobile,14.93,9.74,8.45,6.67,13.85,12.68,B,D,B,C,6.71,5.79,9.45,4.25,Letters,2.0
S100312,15,F,Monastir,Public,Medium,Bachelor,5419.0,2022-12-17,2026,455,11.76,0.995,14.08,2,None,12.89,5.58,14.1,15.84,14.12,15.28,C,D,B,B,,7.18,3.67,6.37,Letters,3.0
S100290,15,F,Gafsa,Public,Medium,Bachelor,2322.0,2022-01-01,2025,32,12.82,0.852,3.67,0,Home+Mobile,11.39,11.4,5.25,11.94,15.35,8.24,C,C,B,D,4.82,4.85,6.75,6.65,Letters,2.0
S101984,16,F,Gabes,Public,Low,Secondary,17545.0,2022-06-18,2025,33,12.42,0.937,0.27,0,Mobile only,12.61,15.27,11.22,10.58,17.0,9.38,C,B,A,D,6.78,,4.97,6.66,Engineering,3.0
S101213,19,F,Sfax,Public,Low,Primary,21430.0,2021-10-01,2023,348,6.24,0.934,2.01,3,Home+Mobile,17.18,16.1,10.74,13.88,12.26,10.99,A,A,C,C,7.73,6.04,6.74,7.07,Science,2.0
S100763,18,M,Tunis,Private,High,PhD,30204.0,2021-11-04,2025,309,12.89,0.888,0.59,1,School only,12.13,4.89,11.37,3.25,14.32,,C,D,B,B,2.22,4.68,7.09,6.38,Arts,3.0
S101136,19,F,Sfax,Public,Low,Secondary,20984.0,2022-02-08,2024,452,17.34,1.0,0.55,0,Home+Mobile,14.4,8.59,12.85,5.99,16.14,,B,D,A,B,9.22,5.78,4.85,6.99,Letters,2.0
S100949,18,F,Tozeur,Public,Low,Secondary,1000.0,2021-12-08,2025,97,10.04,0.912,2.43,0,Home+Mobile,19.95,14.58,,14.69,15.7,14.99,A,B,B,B,,5.37,4.89,8.01,Science,2.0
S100183,19,M,Gabes,Public,High,Secondary,1000.0,2022-03-03,2023,24,14.79,0.855,0.1,0,Home+Mobile,20.0,9.56,15.47,8.93,4.99,13.64,A,D,D,B,4.74,5.59,6.81,6.36,Health,2.0
S101176,19,F,Sousse,Vocational,Medium,Secondary,8598.0,2022-03-06,2024,127,"11,81",0.925,10.1,3,Home+Mobile,18.62,7.25,12.25,,20.0,8.21,A,D,A,D,7.02,8.99,4.24,8.83,Arts,2.0
S101848,19,F,Sousse,Private,Low,Secondary,21815.0,2021-09-11,2024,36,16.43,0.918,2.08,1,Home+Mobile,5.3,18.04,11.96,10.03,7.76,5.9,D,A,D,D,5.29,5.6,4.8,2.08,Engineering,4.0
S101349,15,M,Sousse,Public,Medium,None,23233.0,2021-12-30,2024,122,13.89,0.987,1.76,3,School only,8.33,10.2,,7.24,11.12,9.53,D,C,C,D,6.51,8.77,5.46,5.57,IT,3.0
S101727,21,M,Gafsa,Public,Medium,Secondary,20483.0,2022-05-23,2023,131,9.67,0.906,0.04,3,None,12.54,13.54,8.02,6.84,10.76,14.18,C,B,C,B,3.53,7.14,1.18,5.43,Engineering,3.0
S101068,17,M,Sfax,Publc,Medium,Secondary,1558.0,2021-10-21,2025,306,9.25,0.818,2.89,0,Home+Mobile,15.37,16.5,14.5,9.0,20.0,12.57,B,A,A,C,6.4,8.78,7.32,6.86,Engineering,3.0
S101468,19,F,Tunis,Public,High,Bachelor,10251.0,2021-12-19,2025,288,12.4,0.913,2.91,0,Home+Mobile,5.71,6.91,11.76,11.37,14.5,11.87,D,D,B,C,5.7,7.73,1.55,4.74,Letters,3.0
S101811,19,M,Tozeur,Public,Low,PhD,1030.0,2021-09-13,2025,81,12.3,1.0,0.59,4,Home+Mobile,14.72,16.32,8.91,10.45,8.06,15.31,B,A,D,B,,,5.7,7.68,Engineering,3.0
